DFG Instituts ID,ROR ID,Name deutsch,Name englisch,Strasse,Hausnummer,Postfach,Postleitzahl vor Ort,Ort,Postleitzahl nach Ort,Einrichtungsart,Einrichtungsart englisch,DESTATIS Fächergruppe,DESTATIS Fächergruppe englisch,DESTATIS Lehr- Forschungsbereich,DESTATIS Lehr- Forschungsbereich englisch,DESTATIS Fachgebiet,DESTATIS Fachgebiet englisch,URL der Einrichtung,URL GERiT Nachweis
10138,https://ror.org/001rdaz60,Bayerische Akademie der Wissenschaften,Bavarian Academy of Sciences and Humanities,Alfons-Goppel-Straße,11,,80539,München,,Akad. d. Wiss.,Academies,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.badw.de/,http://www.gerit.org/de/institutiondetail/10138
10140,https://ror.org/03taest98,Max-Planck-Institut für Plasmaphysik (IPP),Max Planck Institute for Plasma Physics (IPP),Boltzmannstraße,2,,85748,Garching,,MPG,Max Planck Society,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences","Physik, Astronomie","Physics, Astronomy",Physik,Physics,www.ipp.mpg.de/,http://www.gerit.org/de/institutiondetail/10140
10141,https://ror.org/04py35477,Max-Planck-Institut für Biochemie (MPIB),Max Planck Institute of Biochemistry (MPIB),Am Klopferspitz,18,,82152,Planegg,,MPG,Max Planck Society,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Biologie,Biology,Biochemie (f. Biologen),Biochemistry (for Biologists),www.biochem.mpg.de,http://www.gerit.org/de/institutiondetail/10141
10142,https://ror.org/00e4bwe12,Max-Planck-Institut für extraterrestrische Physik (MPE),Max Planck Institute for Extraterrestrial Physics (MPE),Gießenbachstraße,1,,85748,Garching,,MPG,Max Planck Society,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences","Physik, Astronomie","Physics, Astronomy","Astronomie, Astrophysik","Astronomy, Astrophysics",www.mpe.mpg.de/index,http://www.gerit.org/de/institutiondetail/10142
10143,https://ror.org/04dq56617,Max-Planck-Institut für Psychiatrie,Max Planck Institute of Psychiatry,Kraepelinstraße,2-10,,80804,München,,MPG,Max Planck Society,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Praktische Humanmedizin (ohne Zahnmedizin),Clinical-Practical Medicine (excl. Dentistry),Psychiatrie,Psychiatry,www.psych.mpg.de,http://www.gerit.org/de/institutiondetail/10143
10146,https://ror.org/05gnv4a66,Fraunhofer-Institut für Silicatforschung (ISC),Fraunhofer Institute for Silicate Research (ISC),Neunerplatz,2,,97082,Würzburg,,FhG,Fraunhofer,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences","Physik, Astronomie","Physics, Astronomy",Materialphysik,Materials Physics,www.isc.fraunhofer.de/,http://www.gerit.org/de/institutiondetail/10146
10147,https://ror.org/05hkkdn48,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,Hansastraße,27 C,,80686,München,,FhG,Fraunhofer,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Zentrale wissenschaftliche Einrichtungen,Central Academic Facilities,Zentrale wissenschaftliche Einrichtungen allgemein,Central Academic Facilities (General),www.fraunhofer.de/,http://www.gerit.org/de/institutiondetail/10147
10150,https://ror.org/00cfam450,Helmholtz Zentrum München - Deutsches Forschungszentrum für Gesundheit und Umwelt,Helmholtz Zentrum München - German Research Center for Environmental Health,Ingolstädter Landstraße,1,,85764,Neuherberg,,HGF,Helmholtz,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences","Mathematik, Naturwissenschaften allgemein","Mathematics, Natural Sciences (General)",Interdisziplinäre Studien (Schwerpunkt Naturwissenschaft),Interdisciplinary Studies (Natural Science),www.helmholtz-muenchen.de,http://www.gerit.org/de/institutiondetail/10150
10153,https://ror.org/03xptr862,Deutsches Jugendinstitut e.V. (DJI),German Youth Institute (DJI),Nockherstraße,2,,81541,München,,Bundesforschung,Federal research,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Sozialwissenschaften,Social Science,Soziologie,Sociology,www.dji.de,http://www.gerit.org/de/institutiondetail/10153
10154,https://ror.org/045495t75,ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e. V.,Ifo Institute - Leibniz Institute for Economic Research at the University of Munich,Poschingerstraße,5,,81679,München,,WGL,Leibniz Association,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Wirtschaftswissenschaften,Economics and Business,Wirtschaftswissenschaften allgemein,Economics and Business (General),www.ifo.de/,http://www.gerit.org/de/institutiondetail/10154
10155,https://ror.org/008pp7a77,Institut für Zeitgeschichte (IfZ),Institute of Contemporary History (IfZ),Leonrodstraße,46b,,80636,München,,WGL,Leibniz Association,Geisteswissenschaften,Humanities,Geschichte,History,Neuere und neueste Geschichte,Modern and Contemporary History,www.ifz-muenchen.de,http://www.gerit.org/de/institutiondetail/10155
10156,https://ror.org/05cm0ff89,Monumenta Germaniae Historica (MGH) - Deutsches Institut für Erforschung des Mittelalters,Monumenta Germaniae Historica (MGH) - German Institute of Medieval Research,,,Postfach 34 02 23,80099,München,,Landesforschung,State research,Geisteswissenschaften,Humanities,Geschichte,History,Mittelalterliche Geschichte,Medieval History,www.mgh.de,http://www.gerit.org/de/institutiondetail/10156
10161,https://ror.org/050rfr085,Bayerisches Landesamt für Denkmalpflege,Bavarian State Office for the Preservation of Historical Monuments (BLfD),Hofgraben,4,,80539,München,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Architektur,Architecture,Denkmalpflege (Architekt.),Monument Conservation (Architecture),www.blfd.bayern.de/,http://www.gerit.org/de/institutiondetail/10161
10163,https://ror.org/00a7n7g54,Deutsches Museum (DM),Deutsches Museum (DM),Museumsinsel,1,,80538,München,,WGL,Leibniz Association,Geisteswissenschaften,Humanities,Geschichte,History,Technikgeschichte,History of Technology,www.deutsches-museum.de,http://www.gerit.org/de/institutiondetail/10163
10164,https://ror.org/04sy7nb49,Leibniz-Institut für Lebensmittel-Systembiologie,Leibniz Institute for Food Systems Biology,Lise-Meitner-Straße,34,,85354,Freising,,WGL,Leibniz Association,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Chemie,Chemistry,Lebensmittelchemie,Food Chemistry,www.leibniz-lsb.de/,http://www.gerit.org/de/institutiondetail/10164
10165,https://ror.org/046ak2485,Freie Universität Berlin,Freie Universität Berlin,Kaiserswerther Straße,16-18,,14195,Berlin,,Universität,University,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.fu-berlin.de,http://www.gerit.org/de/institutiondetail/10165
10167,https://ror.org/03v4gjf40,Technische Universität Berlin,Technische Universität Berlin,Straße des 17. Juni,135,,10623,Berlin,,Universität,University,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.tu-berlin.de,http://www.gerit.org/de/institutiondetail/10167
10169,https://ror.org/03eznrw16,Universität der Künste Berlin,Berlin University of the Arts,Einsteinufer,43-53,,10587,Berlin,,Musik/Kunst-HS,College of music/art,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.udk-berlin.de,http://www.gerit.org/de/institutiondetail/10169
10170,https://ror.org/00w7whj55,Berliner Hochschule für Technik (BHT),Berliner Hochschule für Technik (BHT),Luxemburger Straße,10,,13353,Berlin,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.bht-berlin.de/,http://www.gerit.org/de/institutiondetail/10170
10171,https://ror.org/03rkmps36,Hochschule für Wirtschaft und Recht Berlin,Berlin School of Economics and Law,Badensche Straße,52,,10825,Berlin,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hwr-berlin.de/,http://www.gerit.org/de/institutiondetail/10171
10172,https://ror.org/03k9qs827,Fritz-Haber-Institut der Max-Planck-Gesellschaft (FHI),Fritz Haber Institute of the Max Planck Society (FHI),Faradayweg,4-6,,14195,Berlin,,MPG,Max Planck Society,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Chemie,Chemistry,Chemie allgemein,Chemistry (General),www.fhi-berlin.mpg.de,http://www.gerit.org/de/institutiondetail/10172
10173,https://ror.org/02pp7px91,Max-Planck-Institut für Bildungsforschung,Max Planck Institute for Human Development,Lentzeallee,94,,14195,Berlin,,MPG,Max Planck Society,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Erziehungswissenschaften,Education,Empirische Bildungsforschung,Empirical Educational Research,www.mpib-berlin.mpg.de,http://www.gerit.org/de/institutiondetail/10173
10174,https://ror.org/03ate3e03,Max-Planck-Institut für molekulare Genetik (MPIMG),Max Planck Institute for Molecular Genetics (MPIMG),Ihnestraße,63-73,,14195,Berlin,,MPG,Max Planck Society,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Biologie,Biology,Genetik,Genetics,www.molgen.mpg.de,http://www.gerit.org/de/institutiondetail/10174
10175,https://ror.org/041qv0h25,Deutsches Archäologisches Institut (DAI),German Archaeological Institute (DAI),Podbielskiallee,69-71,,14195,Berlin,,Bundesforschung,Federal research,Geisteswissenschaften,Humanities,Geschichte,History,Archäologie,Archaeology,www.dainst.org/dai/meldungen,http://www.gerit.org/de/institutiondetail/10175
10177,,Historische Kommission zu Berlin e.V. (HiKo),Historical Commission in Berlin (e.V.),Kirchweg,33,,14129,Berlin,,Landesforschung,State research,Geisteswissenschaften,Humanities,Geschichte,History,Geschichte allgemein,History (General),www.hiko-berlin.de,http://www.gerit.org/de/institutiondetail/10177
10178,https://ror.org/03x516a66,Bundesanstalt für Materialforschung und -prüfung (BAM),BAM Federal Institute for Materials Research and Testing,Unter den Eichen,87,,12205,Berlin,,Bundesforschung,Federal research,Ingenieurwissenschaften,Engineering,Materialwissenschaft und Werkstofftechnik,Materials Science and Materials Engineering,Materialwissenschaft,Materials Science,www.bam.de/Navigation/DE/Home/home.html,http://www.gerit.org/de/institutiondetail/10178
10179,https://ror.org/01k5qnb77,Robert Koch-Institut (RKI),Robert Koch Institute (RKI),Nordufer,20,,13353,Berlin,,Bundesforschung,Federal research,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Theoretische Humanmedizin (einschl. Zahnmedizin),Clinical Theoretical Medicine (incl. Dentistry),Epidemiologie,Epidemiology,www.rki.de/,http://www.gerit.org/de/institutiondetail/10179
10181,https://ror.org/03k0z2z93,Wissenschaftszentrum Berlin für Sozialforschung gGmbH (WZB),Berlin Social Science Center (WZB),Reichpietschufer,50,,10785,Berlin,,WGL,Leibniz Association,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Sozialwissenschaften,Social Science,Sozialwissenschaften allgemein,Social Science (General),www.wzb.eu/de,http://www.gerit.org/de/institutiondetail/10181
10182,https://ror.org/04ers2y35,Universität Bremen,University of Bremen,Bibliothekstraße,1,,28359,Bremen,,Universität,University,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.uni-bremen.de,http://www.gerit.org/de/institutiondetail/10182
10185,https://ror.org/01k6z4z19,BIAS - Bremer Institut für Angewandte Strahltechnik GmbH,BIAS - Bremen Institute for Applied Beam Technology,Klagenfurter Straße,5,,28359,Bremen,,Landesforschung,State research,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,"Steuerungs-, Mess- und Regelungstechnik",Instrumentation and Control Engineering,www.bias.de,http://www.gerit.org/de/institutiondetail/10185
10186,,Verein zur Förderung der wissenschaftlichen Forschung in der Freien Hansestadt Bremen,Society for the Advancement of Scientific and Scholarly Research in Bremen,Katharinenstraße,12-14,,28359,Bremen,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Philosophie,Philosophy,Wissenschaftsforschung/-lehre,Science Studies / Theory of Science,www.vfwf.uni-bremen.de/,http://www.gerit.org/de/institutiondetail/10186
10187,https://ror.org/03pwyy961,Fraunhofer-Institut für Fertigungstechnik und Angewandte Materialforschung (IFAM),Fraunhofer Institute for Manufacturing Technology and Advanced Materials (IFAM),Wiener Straße,12,,28359,Bremen,,FhG,Fraunhofer,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Produktions- und Fertigungstechnologie,Production and Manufacturing Engineering,www.ifam.fraunhofer.de/,http://www.gerit.org/de/institutiondetail/10187
10188,https://ror.org/01xc6bj88,Leibniz-Institut für Werkstofforientierte Technologien IWT,Leibniz Institute for Material-Oriented Technologies IWT,Badgasteiner Straße,3,,28359,Bremen,,WGL,Leibniz Association,Ingenieurwissenschaften,Engineering,Materialwissenschaft und Werkstofftechnik,Materials Science and Materials Engineering,Werkstofftechnik,Materials Engineering,www.iwt-bremen.de/,http://www.gerit.org/de/institutiondetail/10188
10189,https://ror.org/032e6b942,Alfred-Wegener-Institut (AWI) Helmholtz-Zentrum für Polar- und Meeresforschung,Alfred Wegener Institute (AWI) Helmholtz Centre for Polar and Marine Research,Am Handelshafen,12,,27570,Bremerhaven,,HGF,Helmholtz,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Geowissenschaften (ohne Geographie),Earth Sciences (excl. Geography),Ozeanographie,Oceanography,www.awi.de/,http://www.gerit.org/de/institutiondetail/10189
10191,https://ror.org/02hdxnq28,Deutsches Schifffahrtsmuseum (DSM),German Maritime Museum,Hans-Scharoun-Platz,1,,27568,Bremerhaven,,WGL,Leibniz Association,Ingenieurwissenschaften,Engineering,"Verkehrstechnik, Nautik","Transport Engineering, Nautical Science","Schiffbau, Meerestechnik","Shipbuilding, Marine Engineering",www.dsm.museum/,http://www.gerit.org/de/institutiondetail/10191
10192,https://ror.org/00g30e956,Universität Hamburg,Universität Hamburg,Mittelweg,177,,20148,Hamburg,,Universität,University,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.uni-hamburg.de/,http://www.gerit.org/de/institutiondetail/10192
10194,https://ror.org/04bs1pb34,Technische Universität Hamburg,Hamburg University of Technology,,,,21071,Hamburg,,Universität,University,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.tuhh.de,http://www.gerit.org/de/institutiondetail/10194
10196,https://ror.org/04e8jbs38,Helmut-Schmidt-Universität,Helmut Schmidt University,Holstenhofweg,85,,22043,Hamburg,,Universität,University,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hsu-hh.de,http://www.gerit.org/de/institutiondetail/10196
10198,https://ror.org/023ahcz89,Max-Planck-Institut für ausländisches und internationales Privatrecht,Max Planck Institute for Comparative and International Private Law,Mittelweg,187,,20148,Hamburg,,MPG,Max Planck Society,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Rechtswissenschaften,Law,Internationales Recht und Rechtsvergleichung,International and Comparative Law,www.mpipriv.de/,http://www.gerit.org/de/institutiondetail/10198
